CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Churned,Churn_Prob
12821.0,214,6,92.72,1,1,1,3,Lost,1,0.997839878309453
12822.0,71,46,948.88,3,3,4,10,Loyal Customers,0,0.002158912442443948
12823.0,75,5,1759.5,2,1,4,7,Hibernating,0,0.09570146663574014
12824.0,60,25,397.12,3,2,2,7,Potential Loyalist,0,0.0
12826.0,3,91,1474.72,5,4,4,13,Champions,0,0.0
12827.0,6,25,430.15000000000003,5,2,2,9,New Customers,0,0.0
12828.0,3,56,1018.71,5,3,4,12,Loyal Customers,0,0.0
12829.0,337,11,293.0,1,1,2,4,Lost,1,0.9977557630865115
12830.0,38,38,6814.64,3,3,5,11,Loyal Customers,0,0.0
12831.0,262,9,215.05,1,1,1,3,Lost,1,0.9977667267491106
12832.0,32,27,383.03,4,2,2,8,New Customers,0,0.0
12833.0,145,24,417.38,2,2,2,6,At Risk,1,0.9829342482279096
12834.0,283,18,312.38,1,2,2,5,Lost,1,0.9986312520456532
12836.0,59,175,2612.86,3,5,5,13,Loyal Customers,0,0.0008741148907765419
12837.0,173,12,134.1,2,1,1,4,Lost,1,0.9875577042104372
12838.0,34,123,683.13,3,5,3,11,Loyal Customers,0,0.001710135010658736
12839.0,3,314,5591.42,5,5,5,15,Champions,0,0.0
12840.0,144,113,2726.77,2,4,5,11,At Risk,1,0.9742758079632416
12841.0,5,420,4022.35,5,5,5,15,Champions,0,0.0
12842.0,70,34,1118.99,3,3,4,10,Loyal Customers,0,0.0
12843.0,66,103,1702.26,3,4,4,11,Loyal Customers,0,0.002149327360616929
12844.0,29,52,325.96000000000004,4,3,2,9,Loyal Customers,0,0.0013073153912860826
12845.0,267,27,354.09,1,2,2,5,Lost,1,0.9989143347592979
12847.0,22,91,871.54,4,4,3,11,Loyal Customers,0,0.002149327360616929
12849.0,31,51,1050.8899999999999,4,3,4,11,Loyal Customers,0,0.0
12851.0,97,50,135.18,2,3,1,6,At Risk,1,0.9713149128064373
12852.0,295,17,311.55,1,2,2,5,Lost,1,0.9986312520456532
12853.0,135,78,1957.1000000000001,2,4,4,10,At Risk,1,0.9717916183611408
12854.0,79,110,1324.5,2,4,4,10,At Risk,0,0.09370886801893633
12855.0,373,3,38.1,1,1,1,3,Lost,1,0.997375899204081
12856.0,8,314,2179.93,5,5,5,15,Champions,0,0.004164103352814519
12857.0,211,46,1106.4,1,3,4,8,Lost,1,0.9884424883491618
12863.0,52,5,521.2,3,1,3,7,Promising,0,0.016333374769498588
12864.0,138,3,147.12,2,1,1,4,Lost,1,0.9807268484003373
12865.0,26,95,1568.23,4,4,4,12,Champions,0,0.0
12866.0,283,26,559.12,1,2,3,6,Hibernating,1,0.9966616927898626
12867.0,26,538,4036.82,4,5,5,14,Champions,0,0.0
12868.0,186,107,1607.0600000000002,1,4,4,9,Lost,1,0.9933896918713531
12871.0,84,11,380.64,2,1,2,5,Lost,0,0.11105790985057498
12872.0,327,66,599.97,1,4,3,8,Lost,1,0.9929307464277904
12873.0,282,4,374.0,1,1,2,4,Lost,1,0.9983791537480873
12875.0,143,2,343.2300000000001,2,1,2,5,Lost,1,0.9821193810492642
12876.0,58,85,2218.02,3,4,5,12,Loyal Customers,0,0.0008741148907765419
12877.0,4,154,1535.77,5,5,4,14,Champions,0,0.0
12878.0,236,47,854.99,1,3,3,7,Lost,1,0.9937313882403292
12879.0,45,10,573.22,3,1,3,7,Promising,0,0.016333374769498588
12881.0,276,7,298.0,1,1,2,4,Lost,1,0.9970327992797035
12882.0,9,13,1463.04,5,1,4,10,New Customers,0,0.0
12883.0,25,42,703.47,4,3,3,10,Loyal Customers,0,0.0016051748414622528
12884.0,88,7,309.05,2,1,2,5,Lost,0,0.12880028959088916
12885.0,63,71,1175.22,3,4,4,11,Loyal Customers,0,0.002149327360616929
12886.0,68,82,1378.4,3,4,4,11,Loyal Customers,0,0.002149327360616929
12888.0,214,5,354.12,1,1,2,4,Lost,1,0.9975830383809368
12890.0,24,82,380.46999999999997,4,4,2,10,Loyal Customers,0,0.0020340325935998575
12891.0,186,3,331.0,1,1,2,4,Lost,1,0.9972994391940646
12893.0,31,34,188.14,4,3,1,8,Loyal Customers,0,0.00034364588291289894
12895.0,42,22,372.8,3,2,2,7,Potential Loyalist,0,0.0
12897.0,205,4,216.5,1,1,1,3,Lost,1,0.997839878309453
12901.0,9,116,17654.54,5,4,5,14,Champions,0,0.0
12902.0,265,10,138.68,1,1,1,3,Lost,1,0.9979002959180195
12904.0,18,72,509.58,4,4,3,11,Loyal Customers,0,0.00016335088010377243
12906.0,12,63,2919.81,5,4,5,14,Champions,0,0.0008741148907765419
12908.0,176,2,750.0,2,1,3,6,Hibernating,1,0.982378665080524
12909.0,40,91,2178.67,3,4,5,12,Loyal Customers,0,0.0008741148907765419
12910.0,23,75,3075.04,4,4,5,13,Champions,0,0.0008741148907765419
12912.0,3,24,1662.3,5,2,4,11,New Customers,0,0.0
12913.0,5,50,2483.63,5,3,5,13,Loyal Customers,0,0.0
12915.0,149,22,363.65,2,2,2,6,At Risk,1,0.9812042508498945
12916.0,139,107,3006.15,2,4,5,11,At Risk,1,0.9723351461390917
12917.0,128,2,594.0,2,1,3,6,Hibernating,1,0.9807932162750427
12919.0,8,50,1335.19,5,3,4,12,Loyal Customers,0,0.0
12920.0,17,28,164.23,4,2,1,7,New Customers,0,0.0
12921.0,9,720,16587.09,5,5,5,15,Champions,0,0.0
12922.0,161,28,405.38,2,2,2,6,At Risk,1,0.9816344088073623
12923.0,64,29,176.97,3,2,1,6,Lost,0,0.005314524461925851
12924.0,88,30,933.7,2,3,3,8,At Risk,0,0.0930953037329127
12925.0,5,45,694.05,5,3,3,11,Loyal Customers,0,0.0
12928.0,35,84,2062.7000000000003,3,4,5,12,Loyal Customers,0,0.0008741148907765419
12929.0,312,8,117.85,1,1,1,3,Lost,1,0.9977667267491106
12930.0,78,25,415.8,2,2,2,6,At Risk,0,0.09793424822790987
12931.0,22,82,42055.96,4,4,5,13,Champions,0,0.0
12933.0,24,106,607.53,4,4,3,11,Loyal Customers,0,0.002149327360616929
12935.0,2,129,2160.7,5,5,5,15,Champions,0,0.0008741148907765419
12936.0,17,62,1063.9,4,4,4,12,Champions,0,0.0
12937.0,15,120,1504.27,4,4,4,12,Champions,0,0.0
12938.0,26,9,114.14,4,1,1,6,New Customers,0,0.005314524461925851
12939.0,64,47,11581.8,3,3,5,11,Loyal Customers,0,0.0
12940.0,55,99,913.54,3,4,3,10,Loyal Customers,0,0.004020009074113013
12942.0,131,75,683.9,2,4,3,9,At Risk,1,0.9825194536941122
12944.0,36,30,604.51,3,3,3,9,Loyal Customers,0,0.003932551681297907
12945.0,288,23,462.95,1,2,2,5,Lost,1,0.9991206167169188
12947.0,144,97,1603.99,2,4,4,10,At Risk,1,0.9789083570948546
12948.0,16,116,2064.95,4,4,5,13,Champions,0,0.0008741148907765419
12949.0,31,215,4167.22,4,5,5,14,Champions,0,0.00012455147667678727
12950.0,2,23,1843.0,5,2,4,11,New Customers,0,0.0
12951.0,9,63,1064.07,5,4,4,13,Champions,0,0.0
12952.0,6,79,1387.79,5,4,4,13,Champions,0,0.0
12953.0,10,17,329.85,5,2,2,9,New Customers,0,0.0
12955.0,1,180,4757.16,5,5,5,15,Champions,0,0.0
12956.0,306,19,108.07,1,2,1,4,Lost,1,0.9977485981545426
12957.0,10,238,4017.54,5,5,5,15,Champions,0,0.00012455147667678727
12962.0,7,16,266.39,5,2,2,9,New Customers,0,0.0
12963.0,8,95,1856.63,5,4,4,13,Champions,0,0.0008741148907765419
12965.0,89,109,771.91,2,4,3,9,At Risk,0,0.09283382180949079
12966.0,10,10,160.18,5,1,1,7,New Customers,0,0.0
12967.0,358,19,1660.9,1,2,4,7,Hibernating,1,0.9931286013621006
12968.0,112,5,135.95,2,1,1,4,Lost,1,0.9816550096034671
12970.0,7,151,452.24,5,5,2,12,Loyal Customers,0,0.0
12971.0,4,305,11189.91,5,5,5,15,Champions,0,0.0
12974.0,198,8,144.8,1,1,1,3,Lost,1,0.9977667267491106
12976.0,212,22,738.6,1,2,3,6,Hibernating,1,0.9966616927898626
12977.0,156,9,39.239999999999995,2,1,1,4,Lost,1,0.9822063452518293
12980.0,158,20,7374.900000000001,2,2,5,9,At Risk,1,0.9713027654273126
12981.0,30,20,372.21999999999997,4,2,2,8,New Customers,0,0.0
12982.0,243,28,390.54,1,2,2,5,Lost,1,0.9989292261902177
12984.0,19,4,97.5,4,1,1,6,New Customers,0,0.005314524461925851
12985.0,1,76,1239.38,5,4,4,13,Champions,0,0.0
12987.0,74,28,558.7,2,2,3,7,At Risk,0,0.09849820079794533
12988.0,292,92,535.32,1,4,3,8,Lost,1,0.9932133232028925
12989.0,3,64,6924.110000000001,5,4,5,14,Champions,0,0.0
12990.0,31,13,409.5,4,1,2,7,New Customers,0,0.0
12991.0,23,31,503.76,4,3,3,10,Loyal Customers,0,0.0007048355755552874
12993.0,23,27,414.76,4,2,2,8,New Customers,0,0.0
12994.0,4,61,974.4200000000001,5,4,4,13,Champions,0,0.0
12995.0,85,3,211.32,2,1,1,4,Lost,0,0.11456632774049667
12997.0,22,59,1226.89,4,4,4,12,Champions,0,0.0
12999.0,196,28,455.88,1,2,2,5,Lost,1,0.9983735963552387
13000.0,107,31,534.85,2,3,3,8,At Risk,1,0.977985449985734
13001.0,4,339,9818.82,5,5,5,15,Champions,0,0.0
13002.0,318,7,120.94999999999999,1,1,1,3,Lost,1,0.997839878309453
13003.0,106,6,149.05,2,1,1,4,Lost,1,0.9824120920154048
13004.0,12,404,5655.91,5,5,5,15,Champions,0,0.0
13005.0,174,26,513.7,2,2,3,7,At Risk,1,0.9735286753455183
13006.0,56,4,81.57,3,1,1,5,Promising,0,0.005314524461925851
13008.0,323,14,229.46999999999997,1,1,1,3,Lost,1,0.9980061352083325
13011.0,372,3,50.550000000000004,1,1,1,3,Lost,1,0.997375899204081
13012.0,9,89,1661.8400000000001,5,4,4,13,Champions,0,0.0
13013.0,1,219,4810.9400000000005,5,5,5,15,Champions,0,0.00012455147667678727
13014.0,11,109,3466.2799999999997,5,4,5,14,Champions,0,0.0008741148907765419
13015.0,53,176,3346.28,3,5,5,13,Loyal Customers,0,0.0008741148907765419
13016.0,73,47,789.89,2,3,3,8,At Risk,0,0.08320184369526863
13017.0,7,1,204.0,5,1,1,7,New Customers,0,0.0
13018.0,16,458,7277.7,4,5,5,14,Champions,0,0.0
13021.0,4,131,2616.38,5,5,5,15,Champions,0,0.0008741148907765419
13023.0,64,40,689.9,3,3,3,9,Loyal Customers,0,0.0055377265227601604
13026.0,1,40,975.36,5,3,4,12,Loyal Customers,0,0.0
13027.0,114,26,6912.0,2,2,5,9,At Risk,1,0.9592363034115479
13028.0,23,45,661.3199999999999,4,3,3,10,Loyal Customers,0,0.0016051748414622528
13029.0,31,10,1247.5,4,1,4,9,New Customers,0,0.010332171621431479
13030.0,11,99,799.48,5,4,3,12,Loyal Customers,0,0.0
13032.0,52,71,1010.18,3,4,4,11,Loyal Customers,0,0.002149327360616929
13033.0,357,11,190.55,1,1,1,3,Lost,1,0.9979002959180195
13034.0,55,37,642.77,3,3,3,9,Loyal Customers,0,0.0055377265227601604
13035.0,74,27,921.88,2,2,3,7,At Risk,0,0.09483031435904685
13037.0,138,48,881.07,2,3,3,8,At Risk,1,0.9590687638473598
13038.0,80,28,908.46,2,2,3,7,At Risk,0,0.09044340581258173
13040.0,9,43,676.99,5,3,3,11,Loyal Customers,0,0.0
13043.0,273,13,516.42,1,1,3,5,Hibernating,1,0.9950409434229154
13044.0,291,33,560.47,1,3,3,7,Lost,1,0.9952539851958732
13045.0,99,18,305.28000000000003,2,2,2,6,At Risk,1,0.9805015890241988
13046.0,31,35,629.31,4,3,3,10,Loyal Customers,0,0.0
13047.0,32,172,3237.54,4,5,5,14,Champions,0,0.0008741148907765419
13048.0,14,136,1835.91,4,5,4,13,Champions,0,0.0008741148907765419
13049.0,64,14,656.6800000000001,3,2,3,8,Potential Loyalist,0,0.007793814685840773
13050.0,15,403,5836.86,4,5,5,14,Champions,0,0.0
13052.0,212,18,348.15000000000003,1,2,2,5,Lost,1,0.9987955648527732
13055.0,78,76,1214.41,2,4,4,10,At Risk,0,0.1028506840638271
13058.0,25,8,271.40000000000003,4,1,2,7,New Customers,0,0.0
13059.0,250,8,183.4,1,1,1,3,Lost,1,0.9977667267491106
13060.0,254,15,307.53,1,2,2,5,Lost,1,0.9986312520456532
13061.0,72,10,248.61,3,1,1,5,Promising,0,0.005314524461925851
13062.0,191,11,346.98,1,1,2,4,Lost,1,0.9983060021877449
13064.0,13,69,1119.49,5,4,4,13,Champions,0,0.0
13065.0,373,14,205.86,1,2,1,4,Lost,1,0.9977370752264624
13066.0,24,48,470.8,4,3,2,9,Loyal Customers,0,0.0023884820330409913
13067.0,82,15,115.46000000000001,2,2,1,5,At Risk,0,0.12662694675458291
13068.0,10,2,344.0,5,1,2,8,New Customers,0,0.0
13069.0,1,425,4436.12,5,5,5,15,Champions,0,0.0
13070.0,192,9,228.8,1,1,1,3,Lost,1,0.996864815079206
13072.0,267,7,177.15,1,1,1,3,Lost,1,0.997839878309453
13075.0,130,22,919.61,2,2,3,7,At Risk,1,0.9774257890313085
13077.0,1,112,729.27,5,4,3,12,Loyal Customers,0,0.0
13078.0,3,358,12627.94,5,5,5,15,Champions,0,0.0
13079.0,4,6,220.10000000000002,5,1,1,7,New Customers,0,0.0
13080.0,179,6,58.08,2,1,1,4,Lost,1,0.9824120920154048
13081.0,12,1024,28337.38,5,5,5,15,Champions,0,0.0
13082.0,126,73,3613.63,2,4,5,11,At Risk,1,0.97267764910617
13083.0,4,18,303.75,5,2,2,9,New Customers,0,0.0
13085.0,158,22,416.08000000000004,2,2,2,6,At Risk,1,0.9822961679598086
13089.0,3,1818,58825.83,5,5,5,15,Champions,0,0.0
13090.0,9,155,8910.82,5,5,5,15,Champions,0,0.0
13091.0,28,21,345.82,4,2,2,8,New Customers,0,0.0
13092.0,71,25,477.83,3,2,2,7,Potential Loyalist,0,0.0
13093.0,276,159,7832.47,1,5,5,11,Lost,1,0.9864034753529008
13094.0,21,24,1927.3200000000002,4,2,4,10,New Customers,0,0.0
13095.0,71,6,74.39999999999999,3,1,1,5,Promising,0,0.005314524461925851
13097.0,33,423,6010.42,4,5,5,14,Champions,0,0.0
13098.0,1,572,28882.44,5,5,5,15,Champions,0,0.0
13099.0,99,1,207.35999999999999,2,1,1,4,Lost,1,0.9848626910612178
13101.0,234,8,101.19,1,1,1,3,Lost,1,0.9977667267491106
13102.0,1,304,6424.09,5,5,5,15,Champions,0,0.0
13103.0,40,8,243.94,3,1,1,5,Promising,0,0.005314524461925851
13104.0,3,20,1098.48,5,2,4,11,New Customers,0,0.0
13106.0,133,1,76.5,2,1,1,4,Lost,1,0.985185220473367
13107.0,44,58,1531.6200000000001,3,3,4,10,Loyal Customers,0,0.00018117336099168587
13108.0,373,10,350.06,1,1,2,4,Lost,1,0.9983060021877449
13109.0,60,47,786.54,3,3,3,9,Loyal Customers,0,0.0016051748414622528
13110.0,31,145,1488.67,4,5,4,13,Champions,0,0.0
13113.0,1,200,12245.960000000001,5,5,5,15,Champions,0,0.00012455147667678727
13115.0,12,120,2294.78,5,4,5,14,Champions,0,0.0008741148907765419
13116.0,138,30,501.14,2,3,3,8,At Risk,1,0.9686646367509045
13117.0,22,76,984.91,4,4,4,12,Champions,0,0.0
13118.0,20,79,1197.81,4,4,4,12,Champions,0,0.0
13120.0,239,1,30.599999999999998,1,1,1,3,Lost,1,0.9959242125061359
13121.0,269,50,283.73,1,3,2,6,Lost,1,0.9965620709796806
13122.0,94,55,922.39,2,3,3,8,At Risk,1,0.9643328305475896
13124.0,90,235,3866.33,2,5,5,12,At Risk,0,0.11573591417505803
13126.0,5,140,2099.64,5,5,5,15,Champions,0,0.0008741148907765419
13127.0,78,15,259.17,2,2,2,6,At Risk,0,0.1126495725467977
13130.0,94,2,64.0,2,1,1,4,Lost,1,0.9817643591381439
13131.0,23,44,1073.3,4,3,4,11,Loyal Customers,0,0.0005537376009816954
13132.0,262,3,77.3,1,1,1,3,Lost,1,0.997375899204081
13133.0,274,7,109.8,1,1,1,3,Lost,1,0.997839878309453
13134.0,86,98,1793.58,2,4,4,10,At Risk,0,0.0981070407457725
13135.0,197,1,3096.0,1,1,5,7,Hibernating,1,0.9854834683718771
13136.0,56,127,2607.61,3,5,5,13,Loyal Customers,0,0.0008741148907765419
13137.0,11,704,3650.41,5,5,5,15,Champions,0,0.0
13138.0,22,63,962.39,4,4,4,12,Champions,0,0.0
13139.0,16,170,5064.94,4,5,5,14,Champions,0,0.0
13140.0,108,46,423.72,2,3,2,7,At Risk,1,0.9722327314966195
13141.0,85,135,2388.75,2,5,5,12,At Risk,0,0.08565948294480767
13142.0,19,23,307.09,4,2,2,8,New Customers,0,0.0
13144.0,333,3,110.95,1,1,1,3,Lost,1,0.997375899204081
13145.0,40,6,618.52,3,1,3,7,Promising,0,0.016333374769498588
13146.0,26,17,228.91,4,2,1,7,New Customers,0,0.0
13147.0,10,4,712.8000000000001,5,1,3,9,New Customers,0,0.003214160792834809
13148.0,29,319,3707.12,4,5,5,14,Champions,0,0.0
13149.0,14,86,1676.06,4,4,4,12,Champions,0,0.0
13151.0,296,74,1257.8700000000001,1,4,4,9,Lost,1,0.9933896918713531
13153.0,6,15,486.22,5,2,2,9,New Customers,0,0.0
13155.0,33,85,971.76,4,4,4,12,Champions,0,0.0
13157.0,49,87,1741.22,3,4,4,11,Loyal Customers,0,0.0030234422513934706
13158.0,95,79,1201.06,2,4,4,10,At Risk,1,0.9778506840638272
13159.0,9,121,1437.85,5,4,4,13,Champions,0,0.0
13160.0,22,4,91.8,4,1,1,6,New Customers,0,0.005314524461925851
13161.0,313,8,112.75,1,1,1,3,Lost,1,0.9977667267491106
13162.0,122,79,1688.29,2,4,4,10,At Risk,1,0.9767609845148467
13165.0,46,42,1021.48,3,3,4,10,Loyal Customers,0,0.0005537376009816954
13166.0,283,41,417.2,1,3,2,6,Lost,1,0.9976518848622596
13167.0,19,65,791.33,4,4,3,11,Loyal Customers,0,0.002149327360616929
13168.0,36,131,1319.19,3,5,4,12,Loyal Customers,0,0.0
13169.0,64,13,712.88,3,1,3,7,Promising,0,0.014556849344074627
13170.0,27,32,116.00999999999999,4,3,1,8,Loyal Customers,0,0.00034364588291289894
13171.0,22,46,468.41,4,3,2,9,Loyal Customers,0,0.0023884820330409913
13173.0,4,43,353.65,5,3,2,10,Loyal Customers,0,0.0013073153912860826
13174.0,16,314,2817.03,4,5,5,14,Champions,0,0.004164103352814519
13176.0,46,72,492.84,3,4,3,10,Loyal Customers,0,0.0020340325935998575
13177.0,65,17,282.45,3,2,2,7,Potential Loyalist,0,0.0
13178.0,26,265,5725.47,4,5,5,14,Champions,0,0.00012455147667678727
13182.0,45,11,121.18,3,1,1,5,Promising,0,0.005314524461925851
13183.0,8,94,3957.78,5,4,5,14,Champions,0,0.0
13184.0,15,181,1701.29,4,5,4,13,Champions,0,0.0
13185.0,268,1,71.4,1,1,1,3,Lost,1,0.997375899204081
13186.0,40,79,1575.89,3,4,4,11,Loyal Customers,0,0.002149327360616929
13187.0,337,37,236.02,1,3,1,5,Lost,1,0.9989773147483989
13188.0,11,2,114.60000000000001,5,1,1,7,New Customers,0,0.0
13189.0,19,29,260.68,4,2,2,8,New Customers,0,0.0010484814584681864
13192.0,95,63,911.94,2,4,3,9,At Risk,1,0.9713174642209865
13193.0,61,29,117.88,3,2,1,6,Lost,0,0.005314524461925851
13194.0,136,3,60.7,2,1,1,4,Lost,1,0.9807268484003373
13196.0,11,110,1797.78,5,4,4,13,Champions,0,0.0008741148907765419
13198.0,10,226,3401.2400000000002,5,5,5,15,Champions,0,0.0008741148907765419
13199.0,4,119,9817.12,5,4,5,14,Champions,0,0.0
13200.0,19,46,870.09,4,3,3,10,Loyal Customers,0,0.0016051748414622528
13203.0,10,57,869.46,5,3,3,11,Loyal Customers,0,0.0
13207.0,15,8,250.26000000000002,4,1,2,7,New Customers,0,0.0
13208.0,59,149,1223.9,3,5,4,12,Loyal Customers,0,0.0
13209.0,30,321,5891.61,4,5,5,14,Champions,0,0.0
13210.0,94,22,353.48,2,2,2,6,At Risk,1,0.9812042508498945
13211.0,10,56,1197.42,5,3,4,12,Loyal Customers,0,0.0
13212.0,20,142,788.08,4,5,3,12,Loyal Customers,0,0.0
13213.0,57,90,1520.58,3,4,4,11,Loyal Customers,0,0.002149327360616929
13216.0,268,5,333.74,1,1,2,4,Lost,1,0.9975830383809368
13217.0,122,4,533.98,2,1,3,6,Hibernating,1,0.9804465759394523
13218.0,127,5,62.63999999999999,2,1,1,4,Lost,1,0.9816550096034671
13220.0,78,21,819.2900000000001,2,2,3,7,At Risk,0,0.08742578903130863
13221.0,240,66,847.41,1,4,3,8,Lost,1,0.9939492343340942
13223.0,200,5,163.20000000000002,1,1,1,3,Lost,1,0.997839878309453
13224.0,60,108,2155.95,3,4,5,12,Loyal Customers,0,0.0008741148907765419
13225.0,3,32,6463.84,5,3,5,13,Loyal Customers,0,0.0
13226.0,273,16,108.21000000000001,1,2,1,4,Lost,1,0.9977485981545426
13227.0,202,9,257.7,1,1,2,4,Lost,1,0.9981645522064371
13228.0,81,2,358.0,2,1,2,5,Lost,0,0.12211938104926395
13229.0,226,10,160.95,1,1,1,3,Lost,1,0.9979002959180195
13230.0,4,611,2806.97,5,5,5,15,Champions,0,0.0
13232.0,13,207,1357.6,5,5,4,14,Champions,0,0.0
13233.0,74,43,605.12,2,3,3,8,At Risk,0,0.10572174452363425
13235.0,212,58,1031.07,1,3,4,8,Lost,1,0.9966764841968394
13236.0,25,36,744.85,4,3,3,10,Loyal Customers,0,0.0
13238.0,17,31,700.73,4,3,3,10,Loyal Customers,0,0.0
13239.0,262,21,329.56,1,2,2,5,Lost,1,0.9989143347592979
13240.0,96,67,663.65,2,4,3,9,At Risk,1,0.97517048428428
13242.0,112,13,270.40000000000003,2,1,2,5,Lost,1,0.9793796280392243
13243.0,203,58,600.07,1,3,3,7,Lost,1,0.9961165405011712
13244.0,93,27,121.74000000000001,2,2,1,5,At Risk,1,0.9807208932981921
13245.0,51,16,430.5,3,2,2,7,Potential Loyalist,0,0.0
13246.0,18,141,1987.3,4,5,4,13,Champions,0,0.0008741148907765419
13247.0,18,25,501.12,4,2,3,9,New Customers,0,0.003932551681297907
13248.0,125,26,465.68,2,2,2,6,At Risk,1,0.9816344088073623
13249.0,92,23,711.41,2,2,3,7,At Risk,1,0.9775804943446258
13253.0,157,36,1030.4,2,3,4,9,At Risk,1,0.9617839749828366
13255.0,9,13,399.51,5,1,2,8,New Customers,0,0.0
13258.0,12,38,698.58,5,3,3,11,Loyal Customers,0,0.0
13259.0,62,87,292.32,3,4,2,9,Loyal Customers,0,0.003935449157426563
13260.0,61,8,557.62,3,1,3,7,Promising,0,0.016333374769498588
13261.0,269,9,944.1,1,1,4,6,Hibernating,1,0.9862991011578884
13262.0,263,11,200.29,1,1,1,3,Lost,1,0.9979002959180195
13263.0,1,1677,7454.07,5,5,5,15,Champions,0,0.0
13265.0,53,91,2107.66,3,4,5,12,Loyal Customers,0,0.0008741148907765419
13266.0,11,187,3834.2599999999998,5,5,5,15,Champions,0,0.0
13267.0,3,211,4521.49,5,5,5,15,Champions,0,0.00012455147667678727
13268.0,18,440,3214.69,4,5,5,14,Champions,0,0.0
13269.0,1,316,5346.2300000000005,5,5,5,15,Champions,0,0.0
13270.0,366,1,590.0,1,1,3,5,Hibernating,1,0.9966235319423309
13271.0,37,96,217.38,3,4,1,8,Loyal Customers,0,0.013151048236449778
13272.0,31,15,276.56,4,2,2,8,New Customers,0,0.0
13273.0,113,16,138.98,2,2,1,5,At Risk,1,0.986306694559662
13276.0,64,30,590.9300000000001,3,3,3,9,Loyal Customers,0,0.003932551681297907
13277.0,16,8,258.4,4,1,2,7,New Customers,0,0.0
13278.0,41,46,542.73,3,3,3,9,Loyal Customers,0,0.0055377265227601604
13279.0,78,9,137.75,2,1,1,4,Lost,0,0.12220634525182912
13280.0,122,85,814.86,2,4,3,9,At Risk,1,0.9789373521669285
13282.0,18,37,1132.14,4,3,4,11,Loyal Customers,0,0.0
13283.0,60,7,93.66,3,1,1,5,Promising,0,0.005314524461925851
13284.0,331,13,201.19,1,1,1,3,Lost,1,0.9980061352083325
13285.0,23,187,2709.12,4,5,5,14,Champions,0,0.0008741148907765419
13291.0,156,42,361.11,2,3,2,7,At Risk,1,0.9709524477728038
13292.0,39,31,578.9399999999999,3,3,3,9,Loyal Customers,0,0.003932551681297907
13294.0,190,54,873.74,1,3,3,7,Lost,1,0.9935696150212077
13295.0,360,10,201.20000000000002,1,1,1,3,Lost,1,0.9979002959180195
13296.0,137,5,87.4,2,1,1,4,Lost,1,0.9816550096034671
13297.0,8,59,2089.85,5,4,5,14,Champions,0,0.0008741148907765419
13298.0,1,2,360.0,5,1,2,8,New Customers,0,0.0
13299.0,268,5,142.5,1,1,1,3,Lost,1,0.997839878309453
13300.0,169,20,371.89,2,2,2,6,At Risk,1,0.9826569351783009
13301.0,104,81,618.09,2,4,3,9,At Risk,1,0.9770167223328241
13302.0,155,1,63.75,2,1,1,4,Lost,1,0.985185220473367
13304.0,351,21,300.42,1,2,2,5,Lost,1,0.9987500219521779
13305.0,4,81,2000.86,5,4,4,13,Champions,0,0.0008741148907765419
13307.0,120,1,15.0,2,1,1,4,Lost,1,0.9647132312946389
13308.0,23,54,1385.51,4,3,4,11,Loyal Customers,0,0.00018117336099168587
13309.0,7,107,1456.79,5,4,4,13,Champions,0,0.0
13310.0,28,72,1132.03,4,4,4,12,Champions,0,0.0
13311.0,4,26,598.57,5,2,3,10,New Customers,0,0.0
13313.0,22,78,1555.32,4,4,4,12,Champions,0,0.0
13314.0,2,62,775.94,5,4,3,12,Loyal Customers,0,0.0
13316.0,37,87,5977.7300000000005,3,4,5,12,Loyal Customers,0,0.001107928388746803
13317.0,66,124,2273.68,3,5,5,13,Loyal Customers,0,0.0008741148907765419
13318.0,1,20,640.76,5,2,3,10,New Customers,0,0.0
13319.0,5,476,10845.550000000001,5,5,5,15,Champions,0,0.0
13320.0,78,106,1548.7,2,4,4,10,At Risk,0,0.09476654104996379
13321.0,72,11,567.36,3,1,3,7,Promising,0,0.01843424018143572
13322.0,17,25,199.48000000000002,4,2,1,7,New Customers,0,0.0
13323.0,3,21,787.85,5,2,3,10,New Customers,0,0.0
13324.0,36,75,7121.95,3,4,5,12,Loyal Customers,0,0.001107928388746803
13325.0,82,12,675.3,2,1,3,6,Hibernating,0,0.07765845662406572
13327.0,39,108,3627.77,3,4,5,12,Loyal Customers,0,0.0008741148907765419
13328.0,316,17,1308.48,1,2,4,7,Hibernating,1,0.9931286013621006
13329.0,32,17,789.0,4,2,3,9,New Customers,0,0.003214160792834809
13330.0,93,53,1140.93,2,3,4,9,At Risk,1,0.9702185901003122
13332.0,14,21,350.9,4,2,2,8,New Customers,0,0.0
13334.0,82,268,3536.82,2,5,5,12,At Risk,0,0.10088840328743226
13336.0,77,51,795.12,2,3,3,8,At Risk,0,0.08509139274183038
13338.0,158,19,487.02,2,2,2,6,At Risk,1,0.9828788848290708
13339.0,201,54,860.12,1,3,3,7,Lost,1,0.9935696150212077
13340.0,45,134,10736.48,3,5,5,13,Loyal Customers,0,0.0
13341.0,261,42,775.85,1,3,3,7,Lost,1,0.9960013670017622
13343.0,178,19,353.43,2,2,2,6,At Risk,1,0.9815650180683869
13344.0,68,119,2543.72,3,4,5,12,Loyal Customers,0,0.0008741148907765419
13345.0,288,20,389.5,1,2,2,5,Lost,1,0.998810456283693
